3.0568,8.7817,0.11801
1.4799,6.0706,2.7821
2.9187,9.5009,2.5838
1.7592,7.5911,2.2979
3.0629,9.6262,4.7084
1.9445,8.0299,8.7121
2.9883,8.3641,7.7683
2.6226,7.3094,6.8152
3.8702,9.3469,9.0439
1.6803,7.0715,9.8315
2.5903,8.8741,10.64
3.3698,6.6068,11.301
3.7393,9.1101,13.124
2.8283,8.2402,13.837
2.5298,9.1568,15.57
1.9077,9.6722,0.12747
3.4128,10.886,1.3682
3.206,10.35,2.1293
2.28,11.733,2.7855
1.6111,10.679,4.0197
3.1089,10.641,5.4687
1.6306,10.121,7.2901
3.217,11.004,7.3097
0.97455,10.013,9.5692
2.7447,10.115,9.2717
1.6921,9.7186,9.858
4.2928,12.555,8.928
1.0992,9.9109,11.323
2.7213,11.674,12.99
1.8202,10.064,13.511
2.5449,11.483,14.832
1.6184,11.76,16.171
3.1897,13.371,0.45992
1.9419,12.063,2.13
2.8917,13.257,2.3961
2.5961,11.819,4.1254
3.3479,13.948,5.0659
2.1798,13.273,5.6138
3.2576,12.283,7.5197
2.3963,12.805,8.4061
1.613,14.323,10.075
2.0797,13.312,10.457
3.3108,13.664,11.413
2.2593,12.04,12.184
2.6756,13.603,14.438
1.7189,11.702,14.344
2.6979,14.25,13.911
3.4699,14.347,0.24745
2.8613,16.237,15.25
1.9796,14.513,2.4397
3.6061,16.05,1.3456
1.975,15.594,3.992
2.4079,15.069,5.2925
3.2341,15.287,7.5116
2.8587,13.978,6.536
1.3283,14.488,8.0852
2.445,15.208,9.3888
1.752,12.508,11.656
3.52,15.398,11.627
2.2385,14.271,12.236
2.8877,14.745,13.122
2.5383,13.644,13.144
2.5033,16.105,15.312
4.3031,0.457,15.994
4.7546,2.4338,2.4213
3.7494,0.39665,1.4061
5.5686,1.0549,2.6911
3.105,1.1164,5.0671
6.2911,1.1736,5.8527
3.4769,0.028192,4.6444
4.3435,15.048,7.6746
5.0482,1.3548,7.3426
4.9544,0.32755,9.272
4.5844,15.282,10.019
5.5251,0.95357,11.179
3.5818,0.84339,13.124
5.1247,2.9774,13.576
5.0092,0.084009,13.798
6.6715,0.080931,14.133
1.6442,2.4878,14.996
5.5353,3.7451,0.52983
5.1426,3.1815,3.011
5.7642,4.5989,3.75
3.6838,2.8777,3.6095
4.8576,2.7237,5.5662
3.6999,2.3553,7.0285
5.855,2.4774,7.0678
4.2259,2.4184,8.2757
5.1224,3.2983,8.6624
4.0137,1.5985,10.861
4.9964,3.6602,11.612
4.5264,0.79232,11.609
6.6964,1.7891,14.71
4.5812,1.4468,14.745
5.4394,2.3093,14.77
3.8994,3.3961,15.593
5.7919,5.0818,0.4928
3.9416,4.4533,2.4701
4.5437,4.9828,3.2409
3.6129,4.0364,3.8522
7.0328,6.6965,6.2981
3.616,4.258,6.0979
5.5481,4.6632,6.6609
2.6955,4.7046,6.603
5.8285,3.4727,10.23
4.0543,4.7838,10.506
5.2702,5.3118,10.901
3.581,4.086,12.098
5.0929,5.0661,13.042
4.2313,4.0192,13.934
5.4919,4.842,14.65
3.5598,5.8956,0.50965
5.2953,7.8005,0.97668
3.6695,5.0234,2.9088
4.6065,6.592,3.3296
3.7305,5.7891,3.5877
5.8755,5.5748,3.9783
2.364,5.9541,5.7293
6.1146,8.2489,8.5821
2.7722,5.2615,9.1862
4.9139,6.7646,9.605
4.06,6.0996,9.7445
4.6267,5.2099,12.239
4.2251,7.1446,11.458
4.8229,7.3873,13.136
3.8667,6.3109,13.46
4.8456,6.8001,15.191
4.0154,8.3718,15.906
4.9789,9.2533,1.4834
4.1289,8.4585,2.0752
5.0273,8.7405,3.6015
4.192,8.2259,4.2176
5.7558,9.1205,4.915
4.0684,7.2382,5.4824
4.9967,7.3035,7.5122
4.2176,7.9346,8.5247
4.8654,8.9638,8.9914
4.2078,8.1403,9.3178
5.1465,7.847,11.995
3.1436,7.4241,11.496
5.4459,9.6306,13.532
4.4778,7.6105,14.274
5.1527,8.4967,15.356
3.5673,10.662,0.11145
5.3879,9.6301,0.49718
3.9681,10.799,1.7343
5.6752,11.727,2.1482
3.1024,10.425,4.6082
5.0877,10.526,5.4967
5.0392,10.025,5.6032
5.3925,10.222,7.4044
3.5784,10.359,8.1007
4.5436,10.967,8.9366
3.3033,11.029,10.292
4.8419,11.018,10.992
3.9738,10.717,12.415
3.9215,10.981,13.391
4.2486,9.8762,14.51
4.7654,10.996,15.252
4.093,12.729,0.53786
5.1794,12.798,0.45859
4.0841,11.852,1.7296
4.3537,12.699,4.2068
3.6783,12.436,3.7865
4.1572,12.682,4.4073
4.3898,11.74,6.4078
4.9135,12.463,6.5632
4.2375,12.267,8.9056
3.7929,13.36,9.5486
3.8883,12.075,9.7162
5.1747,13.011,11.167
3.9812,13.082,12.902
5.2591,12.665,13.383
4.2526,12.265,14.403
5.4747,12.891,14.547
4.2795,14.454,1.0228
5.2114,15.134,0.77184
3.1439,14.527,1.2475
4.8969,14.685,3.1227
3.9209,14.185,3.0694
4.9441,15.862,6.0631
4.3129,15.285,6.0972
5.1232,14.711,7.9674
3.6295,14.316,8.2112
5.1321,15.192,9.8148
3.426,14.008,10.384
5.1812,15.842,11.329
3.9328,13.587,12.443
4.884,15.189,13.494
3.7327,14.23,13.698
6.0373,16.247,15.189
6.3061,14.253,15.93
7.7602,2.0078,2.1397
6.1743,0.027979,1.9037
8.2565,2.2851,4.2749
5.0798,15.79,5.0167
6.1181,1.8723,3.9356
5.9835,0.42753,6.4713
7.5649,1.6774,7.65
4.4703,15.562,8.4857
7.1736,0.93657,9.2344
5.853,16.131,7.7168
6.7139,1.9865,12.243
5.8259,0.039715,12.468
6.8601,1.0848,11.443
6.6518,0.905,13.749
7.4267,0.48563,15.472
6.113,2.4082,15.987
6.3971,2.5661,1.3074
6.9911,15.789,3.3537
5.8811,2.4582,2.6239
7.2052,1.6499,5.7388
7.2956,4.4401,3.5082
6.2076,2.1963,6.4934
7.1042,3.5722,6.9365
6.4084,2.1818,8.6208
7.4593,3.0404,8.3945
6.8706,2.6587,10.602
7.2847,3.0829,12.534
4.5069,2.0245,14.366
7.4662,2.8531,13.098
7.4778,1.2042,13.072
7.1998,2.9046,15.028
6.402,3.8492,15.892
8.3809,5.1799,15.146
6.1521,3.8524,1.2996
4.6091,7.8229,4.8863
7.6894,2.5186,5.1347
7.2448,5.4968,5.1772
6.174,4.3333,5.9044
8.0705,4.4704,6.6352
6.3019,3.9726,8.8747
7.8269,5.3343,8.9036
5.7431,6.1822,8.9195
8.1669,7.0799,12.986
6.6556,3.9984,12.184
6.8316,4.7251,13.324
6.2352,3.2134,13.39
7.5176,5.1975,0.51188
6.3078,6.0185,0.33948
7.261,6.6566,1.3772
5.9856,6.5497,2.5735
6.2532,7.9846,3.9748
7.4463,5.7393,3.2156
6.5316,7.2638,5.24
4.2529,5.8905,6.6297
7.4997,7.5436,7.0715
5.7136,5.5768,8.7295
6.2145,6.9916,9.1861
6.3803,8.4811,10.231
7.2243,7.2287,11.212
6.3278,5.9949,12.639
6.359,7.0126,13.359
6.5482,6.4048,14.213
6.2009,8.1479,16.107
7.8075,7.1699,14.769
6.3853,9.2596,1.019
5.6851,8.8751,1.864
8.921,9.2571,3.1081
7.4229,7.6386,3.6024
7.5515,9.2465,4.7372
5.1375,8.4041,5.8708
7.9543,8.0299,7.6618
7.0921,9.2061,9.6364
6.8842,9.7112,8.6158
5.6345,6.767,10.126
8.3506,9.9784,12.73
5.7737,8.4285,12.525
6.7244,9.2595,13.531
6.6854,7.199,14.412
7.2075,8.809,15.397
5.9941,11.452,1.762
6.689,11.842,0.89958
5.2468,9.9371,1.9267
6.4594,11.605,2.6505
5.0581,10.424,4.3009
8.4146,10.013,4.3213
6.5715,10.629,6.5544
7.0468,11.256,7.5084
5.7329,9.3025,8.313
6.8373,10.71,8.6445
6.1479,9.9884,10.949
6.9014,8.8156,10.926
5.8506,10.093,12.393
7.2723,10.344,13.46
6.793,10.512,13.908
7.51,10.221,15.548
6.7279,12.338,16.07
7.1274,13.314,0.064326
5.9534,12.819,3.9135
7.0491,12.697,2.7731
5.2244,11.1,3.3333
6.9102,12.595,5.1644
6.4872,12.468,6.5127
9.4233,13.61,8.1367
5.9678,11.823,8.0209
6.6505,12.705,9.6309
5.4105,12.587,10.2
7.933,12.266,12.85
6.1866,11.806,11.93
6.9579,12.661,12.575
6.1759,12.086,12.949
7.3121,13.873,15.175
5.0892,14.543,15.531
6.4714,16.069,0.66616
6.1287,14.338,1.6696
7.7495,15.512,3.5903
6.6375,14.145,3.6465
7.3613,16.074,5.3901
5.4689,14.279,5.6798
7.2432,12.711,6.8841
6.0996,13.803,8.682
6.9137,14.879,8.528
5.9481,13.223,9.8696
6.5479,15.921,10.907
6.6511,14.338,11.369
6.4202,14.667,13.499
5.9606,14.009,15.009
6.5088,15.619,15.572
8.1156,0.028959,0.40756
9.035,1.3829,1.9726
7.5934,15.956,2.473
7.6144,0.58173,2.3669
8.9129,16.23,2.7779
9.0838,0.76691,4.9484
7.9513,0.50571,7.174
10.029,1.6561,6.5272
10.192,0.49789,7.3971
7.68,2.6733,7.9963
7.8201,0.4193,10.173
9.0286,1.7111,10.676
7.7799,15.724,12.1
9.6582,15.965,13.307
8.0052,0.23716,14.214
9.4899,0.52191,15.031
8.2058,1.2641,16.177
8.5419,2.9673,0.72551
6.7684,1.3256,0.094495
8.9788,3.3231,2.3107
7.8438,0.45082,5.7886
10.148,3.2409,4.5695
7.8104,2.0239,6.9914
10.5,3.6973,7.4002
9.2723,3.7953,9.3681
8.7227,0.51366,8.8355
8.6193,1.6309,10.267
8.0129,2.3299,13.385
10.698,1.3765,12.296
9.6657,2.5825,13.454
8.3473,0.94295,14.213
8.9648,2.6485,14.421
8.7368,3.4461,15.301
9.5337,4.3278,0.41273
8.348,3.8051,2.0605
8.8916,4.8793,3.3442
8.0165,4.6429,3.8999
9.2861,5.5229,5.99
7.1015,3.766,5.7084
8.5871,6.7927,7.1818
7.805,3.9208,8.5431
8.6825,4.5613,9.379
8.269,4.1375,10.483
6.9075,5.2113,11.083
8.3395,4.1328,13.161
8.9663,4.9391,13.07
8.5173,3.7584,13.814
8.5955,4.7368,15.045
7.6816,7.7005,16.054
9.3507,7.6573,0.038415
7.7894,6.3248,1.8781
8.7754,6.6609,3.007
8.2413,6.7766,5.557
10.695,5.2662,5.4472
8.0904,5.7302,5.5996
9.1342,3.8046,7.1526
7.7816,6.217,7.7237
8.6508,6.4247,8.934
8.8906,5.2706,10.069
10.153,7.3521,10.11
9.0614,5.3957,11.495
7.8917,6.6184,14.399
7.4977,5.6147,15.305
8.9495,6.5807,15.609
9.3573,9.3496,15.055
9.3568,9.8841,1.5331
9.1072,7.7787,1.4659
8.8135,9.7008,2.8182
7.8893,8.2413,4.0542
8.4886,9.5743,4.4889
7.4992,8.5954,5.8878
7.0402,9.6863,7.0121
9.3269,8.3823,7.1844
10.168,8.9965,9.1888
8.1495,7.7569,9.906
9.1388,9.6223,10.525
7.5653,8.0679,10.807
10.352,10.076,12.589
8.5722,8.5487,14.223
9.6625,8.7153,14.115
7.6267,9.4797,0.40349
9.2207,11.6,0.97813
7.468,9.8325,2.1274
9.5012,12.808,3.5239
7.3088,11.703,4.6125
8.6838,11.053,5.21
7.141,10.362,5.837
8.5977,11.27,6.8773
8.586,10.576,7.6192
8.3015,10.999,8.7683
6.7368,11.329,11.237
9.6482,10.686,10.654
7.8328,10.759,9.8427
10.675,10.735,12.291
8.1913,9.8348,15.282
8.8378,11.547,15.164
8.9744,12.172,0.14603
9.8283,13.278,1.3851
7.7511,12.703,1.8338
8.8802,14.669,4.1051
8.1781,13.461,4.5617
7.9405,14.403,4.9961
7.8329,11.852,5.6167
8.7144,14.123,5.8432
8.305,12.236,7.2958
8.9737,13.586,10.135
8.0189,11.548,9.5732
9.0206,12.771,11.133
7.7066,13.991,12.252
9.5302,13.398,13.362
8.503,12.383,14.229
10.07,13.274,15.582
7.7388,14.338,0.33747
9.9528,15.205,1.1601
8.4956,14.958,1.4987
8.8767,15.306,2.8346
8.0833,13.671,6.2366
9.668,14.945,7.2443
9.0543,12.82,6.8283
9.4402,14.672,5.9976
7.0884,14.747,6.303
7.7279,15.102,8.617
7.7176,13.52,10.913
9.2748,14.884,10.225
7.3875,12.966,12.183
9.2608,1.6637,13.749
8.5226,14.377,13.571
9.4085,15.656,15.671
10.206,0.46254,15.656
10.499,1.478,1.1604
9.8235,0.19401,2.9121
11.423,1.4407,3.5764
10.537,15.771,4.8063
10.415,1.6524,4.5625
10.123,0.32447,6.1415
11.483,0.51388,5.3972
10.213,14.706,8.7675
9.6292,2.0337,10.213
11.23,1.1324,9.2496
11.304,1.3835,10.237
10.224,0.35217,12.233
11.529,1.464,13.235
9.3999,15.239,13.395
11.536,1.1708,15.058
9.5644,2.1842,15.887
11.159,2.2386,0.8442
10.009,2.2122,2.7937
11.19,3.1172,3.2519
9.0611,1.6108,3.3254
11.032,3.3245,4.1859
10.278,2.1294,6.2667
11.114,2.6684,7.4286
9.9334,2.3289,8.2537
9.7183,4.8274,7.9237
10.311,0.38131,9.6529
13.603,2.3879,9.2036
10.61,2.719,11.224
11.521,2.7722,12.922
10.608,2.3194,13.683
11.212,2.4688,15.741
9.9049,6.2368,16.001
11.071,4.5811,0.48042
10.121,4.5464,2.9386
11.392,5.5461,2.1204
10.596,4.3197,4.1991
10.516,4.2606,5.9803
10.375,4.1072,6.7179
11.754,5.2656,7.2037
11.795,3.3842,8.7164
11.154,4.9632,9.5407
9.3849,3.0297,10.601
11.465,4.9504,11.357
10.144,4.4613,13.207
11.313,5.0306,13.421
10.109,3.9643,14.149
11.695,4.9782,14.647
9.2834,5.5418,0.32272
12.239,7.9003,0.72436
10.298,5.1586,1.3768
12.005,8.0355,4.4903
7.9875,6.9359,3.8128
11.145,7.8356,4.6678
10.413,6.1489,4.5966
10.756,7.2067,6.9297
10.229,6.3266,8.6881
10.103,8.2209,9.6638
10.78,6.7093,9.2383
10.904,7.1297,11.63
9.995,5.8243,12.217
10.593,7.1611,13.123
10.204,5.5717,14.573
11.312,6.9037,14.74
10.256,7.7479,14.903
9.5321,10.043,0.32977
9.6034,7.0999,2.9772
10.841,8.9156,3.0838
9.6265,8.071,4.5405
11.281,8.8157,4.9762
10.468,8.155,6.3731
11.768,8.5552,7.0501
10.826,7.6063,8.5181
11.782,8.2134,8.9539
8.0498,7.4141,10.942
10.575,8.557,11.638
10.881,7.685,12.733
12.685,10.484,13.991
8.5978,7.07,13.526
10.379,8.717,14.512
10.152,9.0099,1.1785
10.448,10.813,1.0205
10.058,9.9413,1.2551
11.371,11.276,2.5042
9.5128,10.894,3.2943
10.737,11.529,4.7945
10.054,9.2432,6.0111
10.588,11.321,7.5736
10.099,10.525,8.3568
11.932,10.773,10.024
9.7939,10.26,10.24
11.992,12.314,11.226
9.4974,9.2977,12.74
13.96,11.016,13.195
9.1957,10.215,12.879
12.152,11.387,14.904
9.6687,12.035,15.77
10.001,13.981,2.9059
10.773,12.036,2.2841
11.221,12.262,3.1115
9.1513,12.252,2.9227
9.3921,12.001,4.302
9.7329,11.305,5.2096
11.8,13.188,6.243
9.8333,12.214,8.4734
11.77,13.34,8.7915
9.961,12.123,10.079
10.617,15.343,10.112
10.095,12.848,12.346
11.324,13.776,13.274
9.9838,14.168,13.568
10.622,13.239,14.877
9.9547,13.954,16.087
10.868,14.513,1.6383
12.644,14.38,1.942
11.324,14.99,3.2478
9.1391,15.742,5.2808
11.339,16.195,5.3902
11.19,13.114,5.0931
10.925,15.283,7.7683
9.7313,14.315,8.01
11.669,15.693,8.9531
10.18,13.466,11.303
12.201,13.528,9.7852
9.8054,14.112,11.841
11.252,14.858,12.918
10.731,14.206,14.84
11.151,15.28,15.969
14.042,0.99986,14.681
13.71,0.10911,0.48683
11.38,15.839,2.2452
13.177,0.97444,2.8401
12.287,0.24254,3.1868
12.84,0.58133,7.0306
12.815,15.227,6.958
12.215,0.03933,4.7799
11.857,0.82227,7.0869
13.531,1.9166,9.1461
11.448,15.358,10.013
12.349,0.99762,11.303
11.97,15.873,11.396
13.063,1.3699,12.91
12.143,0.045854,14.741
14.399,15.481,15.823
12.773,1.9795,1.0308
13.823,3.1023,2.9926
12.409,2.476,2.0091
11.985,2.3252,4.0714
11.031,2.4023,5.6975
13.555,3.3213,5.1276
12.303,2.1913,6.4902
14.176,3.717,6.5019
12.189,1.5728,7.6894
14.058,3.3872,8.4013
12.565,1.6975,10.056
13.23,3.5912,11.036
12.531,2.7828,11.807
12.898,3.016,13.763
11.997,2.7877,14.898
13.057,2.936,15.864
12.087,4.7319,16.101
12.075,4.7587,1.6781
12.458,5.409,1.4255
14.817,5.1938,4.6853
11.728,6.4387,2.1278
13.194,4.9208,5.5176
12.256,4.0724,7.0268
12.379,6.8536,8.8288
12.287,3.6559,5.8267
12.533,5.4834,9.611
12.382,3.456,9.7073
13.603,4.2658,12.214
12.28,4.387,12.105
12.738,5.9416,11.967
11.793,3.9626,14.694
12.713,4.8294,15.668
12.511,6.6636,15.835
16.154,7.1442,0.58337
12.839,7.1092,0.68413
13.821,7.9019,3.1575
12.173,7.0499,4.0835
13.867,7.2596,5.7529
12.03,5.687,6.3778
13.703,6.9401,7.9404
11.113,5.5153,9.0386
13.245,7.5799,8.6096
11.658,6.4372,11.238
13.292,7.4144,11.743
13.024,5.4012,10.497
12.95,6.564,13.338
11.669,5.9482,13.562
12.654,6.5761,14.894
11.711,7.5464,0.62997
13.505,9.4395,1.1246
12.181,8.2617,1.8635
13.429,9.2851,2.9664
10.658,6.1788,3.5844
12.609,8.4523,6.1165
12.274,8.8849,6.7318
14.165,7.6494,6.3225
12.064,8.976,8.7331
13.971,9.9493,9.3351
12.368,8.6808,10.927
13.528,10.035,11.834
11.966,7.5082,12.136
13.429,9.4939,13.492
11.855,8.0131,13.741
13.744,9.3759,15.054
12.505,10.888,15.795
13.74,11.833,0.93317
11.377,9.8831,1.9538
14.497,9.2291,1.675
12.902,9.6385,4.6824
13.247,10.631,5.8758
11.59,10.348,6.1594
13.75,10.987,7.0707
12.486,10.994,7.9211
14.114,12.321,9.5344
11.881,10.051,9.6921
13.441,11.654,10.903
9.954,10.263,13.483
11.72,10.521,11.577
11.59,9.38,12.8
13.339,11.538,15.232
13.114,12.893,0.66425
11.622,12.876,16.185
12.644,12.057,2.1885
12.475,13.057,3.1578
11.927,12.157,3.3552
13.645,13.167,5.3412
11.939,11.077,6.3083
14.478,13.196,5.1349
12.844,12.431,8.0785
14.161,12.804,7.6987
13.256,11.477,9.5718
12.754,13.488,11.399
12.25,12.309,13.232
13.709,14.662,13.211
11.87,11.475,12.397
13.613,13.893,13.163
12.123,14.175,16.192
13.702,15.212,1.0761
11.06,16.055,1.6996
13.136,14.848,2.5578
11.772,13.993,3.9382
12.935,15.59,5.3203
11.822,14.259,5.7524
13.756,14.291,4.7352
12.286,14.015,7.4891
13.914,14.853,9.4084
11.536,15.28,10.709
13.714,15.313,11.217
12.143,14.256,12.402
12.577,15.797,13.066
11.728,14.724,13.403
12.251,16.057,15.617
13.674,15.296,15.055
15.19,0.60457,0.95396
14.491,15.876,2.4518
14.972,0.69739,3.7421
13.915,15.945,4.4839
15.071,0.56555,4.7099
14.652,15.991,5.563
14.848,0.93084,6.5248
15.278,2.0351,9.6878
14.09,0.26273,8.1924
14.622,14.906,10.154
15.615,1.0259,10.435
13.693,0.38928,12.107
14.848,0.95158,12.992
14.932,16.227,13.858
15.106,0.91105,14.389
14.192,2.299,0.43714
15.122,3.3789,0.82929
14.872,2.3559,2.0136
14.526,4.2819,2.9439
14.497,2.1516,4.2576
15.32,2.3086,4.6898
14.395,2.0457,6.3165
15.203,2.6148,6.7463
14.21,1.1372,8.4057
14.304,2.6235,8.3156
14.623,2.3289,10.362
15.827,3.4583,11.213
14.424,1.9255,12.396
14.851,2.7462,13.127
13.615,2.1084,13.57
15.1,4.475,15.365
12.896,2.47,1.0988
14.104,4.7124,15.944
14.004,4.4119,2.1738
14.064,4.9502,4.3955
11.811,5.0347,2.7002
15.999,6.2212,4.9267
14.751,3.6222,5.2308
14.774,5.6297,8.9548
12.932,7.3458,6.7602
13.127,5.1469,7.8539
13.89,4.103,10.491
0.1867,3.439,10.142
13.378,5.4415,12.666
15.571,4.6029,13.034
14.464,4.475,13.497
15.075,4.3255,14.769
14.88,5.4662,0.30577
16.086,6.6318,1.7603
14.075,6.2867,2.1954
15.584,7.2731,3.4045
14.648,6.2625,3.8962
14.536,7.8368,4.3452
13.611,5.6979,6.3423
14.643,7.7642,7.2001
14.878,5.8048,7.8827
15.219,7.3114,9.6137
13.902,5.3997,10.636
0.49605,6.5468,12.174
14.237,6.9377,11.797
15.153,6.3341,13.967
15.499,7.3068,12.836
15.162,6.7207,15.289
14.448,8.0804,15.305
14.675,8.9098,1.3914
14.599,8.3476,1.8969
14.673,9.3817,3.4572
15.393,7.1517,5.205
14.424,8.9976,4.7276
13.432,8.9308,5.8412
15.647,9.3181,7.8466
14.391,8.3686,7.764
14.428,8.4575,10.455
14.663,8.7906,9.1869
15.47,9.4538,10.501
13.152,7.9865,12.212
15.048,10.571,14.032
14.786,7.7574,14.553
14.883,9.3732,15.344
14.485,9.9534,0.19723
15.223,11.485,1.1828
13.662,10.779,3.1236
15.817,11.289,2.3214
13.945,9.6498,3.9892
15.937,10.844,6.1097
14.812,10.114,6.6373
14.217,12.107,5.9796
14.239,10.189,7.9692
14.915,11.604,8.5614
14.302,9.9197,10.449
15.663,11.903,10.736
13.944,9.8987,12.883
15.095,10.745,12.928
15.372,10.71,14.328
15.306,11.103,15.519
14.201,12.017,0.081453
14.458,13.158,0.54887
13.498,12.964,2.4224
15.663,13.02,3.0483
14.421,12.259,4.4065
14.391,11.561,5.2377
12.719,12.832,6.5328
14.657,13.432,7.9548
13.346,12.094,9.6807
15.001,13.163,9.7522
13.344,13.61,9.0111
15.39,13.131,11.863
13.603,12.496,12.491
15.325,13.116,13.324
13.636,11.333,14.103
15.26,14.65,15.109
14.364,14.747,0.11386
14.766,14.768,1.1974
15.88,15.278,2.2461
14.941,13.736,2.4297
15.934,13.341,3.7616
15.554,15.523,4.7826
14.316,14.06,5.0303
14.668,14.842,7.1456
13.969,15.094,7.9883
15.821,15.343,8.9977
14.577,13.753,10.28
15.759,15.457,11.591
14.284,14.331,12.194
15.765,15.727,13.947
13.19,14.04,15.377
15.699,13.127,15.21
